"","state_abbr","date","traf"
"1303","LA",2020-03-23,-22.7
"1304","LA",2020-03-22,NA
"1305","LA",2020-03-21,-29.3
"1306","LA",2020-03-20,-17
"1307","LA",2020-03-19,-11.5
"1308","LA",2020-03-18,-7.6
"1309","LA",2020-03-17,-3.6
"1310","LA",2020-03-16,4.1
"1311","LA",2020-03-15,3.4
"1312","LA",2020-03-14,4.2
"1313","LA",2020-03-13,12.3
"1314","LA",2020-03-12,16.2
"1315","LA",2020-03-11,14.1
"1316","LA",2020-03-10,12.1
"1317","LA",2020-03-09,NA
"1318","LA",2020-03-08,NA
"1319","LA",2020-03-07,17.1
"1320","LA",2020-03-06,16.1
"1321","LA",2020-03-05,14.4
"1322","LA",2020-03-04,6
"1323","LA",2020-03-03,15.3
"1324","LA",2020-03-02,16.8
"1325","LA",2020-03-01,NA
"1326","MA",2020-04-17,-46.91474742
"1327","MA",2020-04-16,-47.14119266
"1328","MA",2020-04-15,-45.97981964
"1329","MA",2020-04-14,-43.9609943
"1330","MA",2020-04-13,-54.49063487
"1331","MA",2020-04-12,-57.12038869
"1332","MA",2020-04-11,-50.13993937
"1333","MA",2020-04-10,-52.33231221
"1334","MA",2020-04-09,-54.56210408
"1335","MA",2020-04-08,-51.4749979
"1336","MA",2020-04-07,-48.07502794
"1337","MA",2020-04-06,-47.08276348
"1338","MA",2020-04-05,-58.53789296
"1339","MA",2020-04-04,-57.23335939
"1340","MA",2020-04-03,-55.13944944
"1341","MA",2020-04-02,-52.87105092
"1342","MA",2020-04-01,-49.25621682
"1343","MA",2020-03-31,-47.97081769
"1344","MA",2020-03-30,-47.56309865
"1345","MA",2020-03-29,-63.37968105
"1346","MA",2020-03-28,-52.10409168
"1347","MA",2020-03-27,-46.07727011
"1348","MA",2020-03-26,-47.49796176
"1349","MA",2020-03-25,-45
"1350","MA",2020-03-24,-43
"1351","MA",2020-03-23,-35.9
"1352","MA",2020-03-22,-40.2
"1353","MA",2020-03-21,-36.9
"1354","MA",2020-03-20,-34.8
"1355","MA",2020-03-19,-36.8
"1356","MA",2020-03-18,-28.5
"1357","MA",2020-03-17,-30.5
"1358","MA",2020-03-16,-12.8
"1359","MA",2020-03-15,-21.1
"1360","MA",2020-03-14,-15.8
"1361","MA",2020-03-13,-9.9
"1362","MA",2020-03-12,-3.6
"1363","MA",2020-03-11,0.2
"1364","MA",2020-03-10,-1.2
"1365","MA",2020-03-09,7.3
"1366","MA",2020-03-08,2.2
"1367","MA",2020-03-07,0.4
"1368","MA",2020-03-06,2.3
"1369","MA",2020-03-05,1.2
"1370","MA",2020-03-04,2.8
"1371","MA",2020-03-03,0.4
"1372","MA",2020-03-02,6.5
"1373","MA",2020-03-01,2.7
"1374","MI",2020-04-17,-55.30897082
"1375","MI",2020-04-16,-51.94294498
"1376","MI",2020-04-15,-52.11346346
"1377","MI",2020-04-14,-53.65955074
"1378","MI",2020-04-13,-58.04129602
"1379","MI",2020-04-12,-67.93442299
"1380","MI",2020-04-11,-58.83635737
"1381","MI",2020-04-10,-56.3446103
"1382","MI",2020-04-09,-53.1276448
"1383","MI",2020-04-08,-50.94624513
"1384","MI",2020-04-07,-53.40692462
"1385","MI",2020-04-06,-52.09044187
"1386","MI",2020-04-05,-58.87383011
"1387","MI",2020-04-04,-61.00731621
"1388","MI",2020-04-03,-52.68541495
"1389","MI",2020-04-02,-51.89182554
"1390","MI",2020-04-01,-52.42942099
"1391","MI",2020-03-31,-51.0422438
"1392","MI",2020-03-30,-50.82203034
"1393","MI",2020-03-29,-61.37072493
"1394","MI",2020-03-28,-61.52918206
"1395","MI",2020-03-27,-53.48692479
"1396","MI",2020-03-26,-51.7983333
"1397","MI",2020-03-25,-48.4
"1398","MI",2020-03-24,-48.5
"1399","MI",2020-03-23,-25.9
"1400","MI",2020-03-22,-40.8
"1401","MI",2020-03-21,-36.7
"1402","MI",2020-03-20,-33.9
"1403","MI",2020-03-19,-26.3
"1404","MI",2020-03-18,-21
"1405","MI",2020-03-17,-17.4
"1406","MI",2020-03-16,-11.3
"1407","MI",2020-03-15,-13.6
"1408","MI",2020-03-14,-15.8
"1409","MI",2020-03-13,-8
"1410","MI",2020-03-12,-1.6
"1411","MI",2020-03-11,1.2
"1412","MI",2020-03-10,1
"1413","MI",2020-03-09,1.6
"1414","MI",2020-03-08,NA
"1415","MI",2020-03-07,6.3
"1416","MI",2020-03-06,-0.2
"1417","MI",2020-03-05,-0.5
"1418","MI",2020-03-04,2.5
"1419","MI",2020-03-03,1.6
"1420","MI",2020-03-02,2.1
"1421","MI",2020-03-01,4.7
"1422","MO",2020-04-17,-48.68924607
"1423","MO",2020-04-16,-42.51446171
"1424","MO",2020-04-15,-43.41824413
"1425","MO",2020-04-14,-46.76499811
"1426","MO",2020-04-13,-39.04699353
"1427","MO",2020-04-12,-53.79833765
"1428","MO",2020-04-11,-41.76469099
"1429","MO",2020-04-10,-45.80064865
"1430","MO",2020-04-09,-38.71321341
"1431","MO",2020-04-08,-44.59253177
"1432","MO",2020-04-07,-45.76027466
"1433","MO",2020-04-06,-48.3978584
"1434","MO",2020-04-05,-46.81895887
"1435","MO",2020-04-04,-50.5170669
"1436","MO",2020-04-03,-47.80389356
"1437","MO",2020-04-02,-45.44830742
"1438","MO",2020-04-01,-46.29327266
"1439","MO",2020-03-31,-42.95186972
"1440","MO",2020-03-30,-41.58654575
"1441","MO",2020-03-29,-1.777921824
"1442","MO",2020-03-28,-39.67314706
"1443","MO",2020-03-27,-45.58895184
"1444","MO",2020-03-26,-45.92554478
"1445","MO",2020-03-25,-44.1
"1446","MO",2020-03-24,-48.2
"1447","MO",2020-03-23,-43.4
"1448","MO",2020-03-22,-39.2
"1449","MO",2020-03-21,-35.7
"1450","MO",2020-03-20,-32.7
"1451","MO",2020-03-19,-36.8
"1452","MO",2020-03-18,-35.5
"1453","MO",2020-03-17,-29.5
"1454","MO",2020-03-16,-23.6
"1455","MO",2020-03-15,-14.7
"1456","MO",2020-03-14,-18.4
"1457","MO",2020-03-13,-15.6
"1458","MO",2020-03-12,-20.9
"1459","MO",2020-03-11,-13.5
"1460","MO",2020-03-10,-11.5
"1461","MO",2020-03-09,-10
"1462","MO",2020-03-08,NA
"1463","MO",2020-03-07,2.5
"1464","MO",2020-03-06,-9.1
"1465","MO",2020-03-05,-4.4
"1466","MO",2020-03-04,-8.5
"1467","MO",2020-03-03,-6.2
"1468","MO",2020-03-02,-10
"1469","MO",2020-03-01,12.9
"1470","MT",2020-04-17,-29.05260454
"1471","MT",2020-04-16,-32.67949067
"1472","MT",2020-04-15,-38.19427391
"1473","MT",2020-04-14,-32.06006238
"1474","MT",2020-04-13,-37.20212127
"1475","MT",2020-04-12,-53.01956357
"1476","MT",2020-04-11,-60.6919318
"1477","MT",2020-04-10,-33.1709634
"1478","MT",2020-04-09,-29.77571651
"1479","MT",2020-04-08,-29.75148931
"1480","MT",2020-04-07,-31.44808182
"1481","MT",2020-04-06,-35.93511109
"1482","MT",2020-04-05,-41.19278178
"1483","MT",2020-04-04,-41.36131023
"1484","MT",2020-04-03,-42.17224783
"1485","MT",2020-04-02,-45.40587054
"1486","MT",2020-04-01,-47.01961601
"1487","MT",2020-03-31,-31.67923755
"1488","MT",2020-03-30,-23.21724231
"1489","MT",2020-03-29,-35.32124042
"1490","MT",2020-03-28,-35.52953293
"1491","MT",2020-03-27,-17.13251682
"1492","MT",2020-03-26,-18.59843063
"1493","MT",2020-03-25,-20.8
"1494","MT",2020-03-24,-19.9
"1495","MT",2020-03-23,-11.2
"1496","MT",2020-03-22,-17.7
"1497","MT",2020-03-21,-11.4
"1498","MT",2020-03-20,-11
"1499","MT",2020-03-19,-13.2
"1500","MT",2020-03-18,-7.2
"1501","MT",2020-03-17,-2.7
"1502","MT",2020-03-16,-5.1
"1503","MT",2020-03-15,-28.3
"1504","MT",2020-03-14,-31.4
"1505","MT",2020-03-13,-6
"1506","MT",2020-03-12,6.1
"1507","MT",2020-03-11,5.6
"1508","MT",2020-03-10,3.4
"1509","MT",2020-03-09,3.3
"1510","MT",2020-03-08,-3.3
"1511","MT",2020-03-07,4.8
"1512","MT",2020-03-06,8.7
"1513","MT",2020-03-05,6.2
"1514","MT",2020-03-04,0.6
"1515","MT",2020-03-03,0.2
"1516","MT",2020-03-02,2.5
"1517","MT",2020-03-01,0.4
"1518","NC",2020-04-17,-37.58736981
"1519","NC",2020-04-16,-37.690677
"1520","NC",2020-04-15,-38.67691681
"1521","NC",2020-04-14,-35.03786743
"1522","NC",2020-04-13,-46.33244025
"1523","NC",2020-04-12,-58.4200321
"1524","NC",2020-04-11,-46.89450193
"1525","NC",2020-04-10,-46.28466069
"1526","NC",2020-04-09,-41.12738824
"1527","NC",2020-04-08,-39.85904524
"1528","NC",2020-04-07,-38.88156624
"1529","NC",2020-04-06,-39.40594786
"1530","NC",2020-04-05,-53.44201788
"1531","NC",2020-04-04,-48.88900921
"1532","NC",2020-04-03,-42.47061605
"1533","NC",2020-04-02,-43.72482852
"1534","NC",2020-04-01,-42.64048145
"1535","NC",2020-03-31,-40.76062101
"1536","NC",2020-03-30,-34.25331431
"1537","NC",2020-03-29,-46.02565688
"1538","NC",2020-03-28,-43.5501388
"1539","NC",2020-03-27,-36.95274152
"1540","NC",2020-03-26,-34.74518396
"1541","NC",2020-03-25,-29.9
"1542","NC",2020-03-24,-26
"1543","NC",2020-03-23,NA
"1544","NC",2020-03-22,NA
"1545","NC",2020-03-21,NA
"1546","NC",2020-03-20,-14.4
"1547","NC",2020-03-19,-1.5
"1548","NC",2020-03-18,0.9
"1549","NC",2020-03-17,-1.5
"1550","NC",2020-03-16,-3
"1551","NC",2020-03-15,-8.7
"1552","NC",2020-03-14,-5.1
"1553","NC",2020-03-13,-2.6
"1554","NC",2020-03-12,0
"1555","NC",2020-03-11,1.5
"1556","NC",2020-03-10,-0.3
"1557","NC",2020-03-09,1.5
"1558","NC",2020-03-08,NA
"1559","NC",2020-03-07,-3.3
"1560","NC",2020-03-06,-1.1
"1561","NC",2020-03-05,-4.6
"1562","NC",2020-03-04,-1.1
"1563","NC",2020-03-03,-1.1
"1564","NC",2020-03-02,0.1
"1565","NC",2020-03-01,-1.4
"1566","NH",2020-04-17,-41.10836636
"1567","NH",2020-04-16,-42.21217073
"1568","NH",2020-04-15,-38.9426568
"1569","NH",2020-04-14,-38.48011555
"1570","NH",2020-04-13,-48.93147357
"1571","NH",2020-04-12,-57.42491446
"1572","NH",2020-04-11,-47.18630824
"1573","NH",2020-04-10,-47.77093445
"1574","NH",2020-04-09,-48.92741531
"1575","NH",2020-04-08,-41.38631116
"1576","NH",2020-04-07,-37.24706108
"1577","NH",2020-04-06,-36.06139234
"1578","NH",2020-04-05,-48.26815509
"1579","NH",2020-04-04,-43.71360525
"1580","NH",2020-04-03,-45.51885346
"1581","NH",2020-04-02,-45.58918358
"1582","NH",2020-04-01,-39.71698822
"1583","NH",2020-03-31,-39.66608532
"1584","NH",2020-03-30,-41.1275917
"1585","NH",2020-03-29,-58.85039826
"1586","NH",2020-03-28,-45.20586149
"1587","NH",2020-03-27,-36.11598979
"1588","NH",2020-03-26,-35.86551033
"1589","NM",2020-04-17,-34.48723279
"1590","NM",2020-04-16,-36.52685988
"1591","NM",2020-04-15,-32.46880101
"1592","NM",2020-04-14,-37.74258728
"1593","NM",2020-04-13,-47.01839952
"1594","NM",2020-04-12,-53.4720255
"1595","NM",2020-04-11,-41.71711943
"1596","NM",2020-04-10,-41.33102979
"1597","NM",2020-04-09,-38.77894523
"1598","NM",2020-04-08,-35.0438853
"1599","NM",2020-04-07,-34.62492244
"1600","NM",2020-04-06,-38.9872781
"1601","NM",2020-04-05,-40.73827177
"1602","NM",2020-04-04,-38.00289578
"1603","NM",2020-04-03,-36.06853707
"1604","NM",2020-04-02,-38.09051929
"1605","NM",2020-04-01,-31.80011401
"1606","NM",2020-03-31,-32.13399464
"1607","NM",2020-03-30,-35.32833138
"1608","NM",2020-03-29,-42.9502095
"1609","NM",2020-03-28,-41.6970417
"1610","NM",2020-03-27,-40.81635531
"1611","NM",2020-03-26,-37.6143088
"1612","NM",2020-03-25,-31.3
"1613","NM",2020-03-24,-28.1
"1614","NM",2020-03-23,-22.8
"1615","NM",2020-03-22,-27.9
"1616","NM",2020-03-21,-27.2
"1617","NM",2020-03-20,-22.3
"1618","NM",2020-03-19,-20.4
"1619","NM",2020-03-18,-10.7
"1620","NM",2020-03-17,-6.4
"1621","NM",2020-03-16,-2.8
"1622","NM",2020-03-15,-9
"1623","NM",2020-03-14,-1.5
"1624","NM",2020-03-13,-7.6
"1625","NM",2020-03-12,2.6
"1626","NM",2020-03-11,4.2
"1627","NM",2020-03-10,2.4
"1628","NM",2020-03-09,4.1
"1629","NM",2020-03-08,NA
"1630","NM",2020-03-07,-0.4
"1631","NM",2020-03-06,-2
"1632","NM",2020-03-05,-3.6
"1633","NM",2020-03-04,-1.6
"1634","NM",2020-03-03,-2
"1635","NM",2020-03-02,-3.3
"1636","NM",2020-03-01,-2.5
"1637","OH",2020-04-17,-45.09958362
"1638","OH",2020-04-16,-40.94223399
"1639","OH",2020-04-15,-41.27627763
"1640","OH",2020-04-14,-40.86113378
"1641","OH",2020-04-13,-45.02030982
"1642","OH",2020-04-12,-56.38385888
"1643","OH",2020-04-11,-48.23494573
"1644","OH",2020-04-10,-46.83658867
"1645","OH",2020-04-09,-44.20094388
"1646","OH",2020-04-08,-41.39243347
"1647","OH",2020-04-07,-43.75152115
"1648","OH",2020-04-06,-41.03492883
"1649","OH",2020-04-05,-53.97900984
"1650","OH",2020-04-04,-48.51855966
"1651","OH",2020-04-03,-42.32190922
"1652","OH",2020-04-02,-43.30284605
"1653","OH",2020-04-01,-43.66518613
"1654","OH",2020-03-31,-40.7332999
"1655","OH",2020-03-30,-39.90467919
"1656","OH",2020-03-29,-48.34558633
"1657","OH",2020-03-28,-54.67305873
"1658","OH",2020-03-27,-46.08893801
"1659","OH",2020-03-26,-41.09157752
"1660","OH",2020-03-25,-41.5
"1661","OH",2020-03-24,-43.1
"1662","OH",2020-03-23,-30.2
"1663","OH",2020-03-22,-39.5
"1664","OH",2020-03-21,-41.3
"1665","OH",2020-03-20,-31.6
"1666","OH",2020-03-19,-26.7
"1667","OH",2020-03-18,-23
"1668","OH",2020-03-17,-18.6
"1669","OH",2020-03-16,-10.8
"1670","OH",2020-03-15,-17.6
"1671","OH",2020-03-14,-21.3
"1672","OH",2020-03-13,-8.5
"1673","OH",2020-03-12,-2.8
"1674","OH",2020-03-11,-2.2
"1675","OH",2020-03-10,-2.7
"1676","OH",2020-03-09,2.2
"1677","OH",2020-03-08,5.3
"1678","OH",2020-03-07,0.7
"1679","OH",2020-03-06,-1.9
"1680","OH",2020-03-05,1.4
"1681","OH",2020-03-04,-0.8
"1682","OH",2020-03-03,-1
"1683","OH",2020-03-02,-1.3
"1684","OH",2020-03-01,3.2
"1685","RI",2020-04-17,-36.88920098
"1686","RI",2020-04-16,-39.55522599
"1687","RI",2020-04-15,-39.04161397
"1688","RI",2020-04-14,-36.68325704
"1689","RI",2020-04-13,-48.32730913
"1690","RI",2020-04-12,-50.51298268
"1691","RI",2020-04-11,-41.73121387
"1692","RI",2020-04-10,-40.28838192
"1693","RI",2020-04-09,-46.52311892
"1694","RI",2020-04-08,-44.51381645
"1695","RI",2020-04-07,-40.75403508
"1696","RI",2020-04-06,-38.33660652
"1697","RI",2020-04-05,-48.61732022
"1698","RI",2020-04-04,-47.54452322
"1699","RI",2020-04-03,-45.18159422
"1700","RI",2020-04-02,-44.38369324
"1701","RI",2020-04-01,-42.46251275
"1702","RI",2020-03-31,-39.20518129
"1703","RI",2020-03-30,-35.53107442
"1704","RI",2020-03-29,-53.81112632
"1705","RI",2020-03-28,-37.47176883
"1706","RI",2020-03-27,-35.01671023
"1707","RI",2020-03-26,-35.63043851
"1708","RI",2020-03-25,-40.6
"1709","RI",2020-03-24,-36.6
"1710","RI",2020-03-23,-31.3
"1711","RI",2020-03-22,-37.5
"1712","RI",2020-03-21,-31.2
"1713","RI",2020-03-20,-30.2
"1714","RI",2020-03-19,-34.8
"1715","RI",2020-03-18,-26
"1716","RI",2020-03-17,-27.1
"1717","RI",2020-03-16,-9.6
"1718","RI",2020-03-15,-16.8
"1719","RI",2020-03-14,-11.5
"1720","RI",2020-03-13,-9.2
"1721","RI",2020-03-12,-3.5
"1722","RI",2020-03-11,-0.3
"1723","RI",2020-03-10,0.4
"1724","RI",2020-03-09,10.9
"1725","RI",2020-03-08,0.2
"1726","RI",2020-03-07,2.4
"1727","RI",2020-03-06,0.7
"1728","RI",2020-03-05,1.4
"1729","RI",2020-03-04,1
"1730","RI",2020-03-03,1.6
"1731","RI",2020-03-02,11.3
"1732","RI",2020-03-01,4
"1733","TN",2020-04-17,-21.18761559
"1734","TN",2020-04-16,-23.23998148
"1735","TN",2020-04-15,-25.00378983
"1736","TN",2020-04-14,-28.89092811
"1737","TN",2020-04-13,-30.35157979
"1738","TN",2020-04-12,-55.12314603
"1739","TN",2020-04-11,-30.1294575
"1740","TN",2020-04-10,-31.00760729
"1741","TN",2020-04-09,-29.12095289
"1742","TN",2020-04-08,-31.3018177
"1743","TN",2020-04-07,-32.33878151
"1744","TN",2020-04-06,-27.80987415
"1745","TN",2020-04-05,-36.66321895
"1746","TN",2020-04-04,-39.89157452
"1747","TN",2020-04-03,-31.50614474
"1748","TN",2020-04-02,-28.01633088
"1749","TN",2020-04-01,-29.80025279
"1750","TN",2020-03-31,-33.89126502
"1751","TN",2020-03-30,-21.50565838
"1752","TN",2020-03-29,-22.2936166
"1753","TN",2020-03-28,-20.46980427
"1754","TN",2020-03-27,-23.83522425
"1755","TN",2020-03-26,-23.34919258
"1756","TN",2020-03-25,-26.9
"1757","TN",2020-03-24,-34.2
"1758","TN",2020-03-23,-28.3
"1759","TN",2020-03-22,-27.4
"1760","TN",2020-03-21,-21.5
"1761","TN",2020-03-20,-23.3
"1762","TN",2020-03-19,-12.4
"1763","TN",2020-03-18,-13.9
"1764","TN",2020-03-17,-11.6
"1765","TN",2020-03-16,-8.9
"1766","TN",2020-03-15,-6.6
"1767","TN",2020-03-14,10.4
"1768","TN",2020-03-13,-0.7
"1769","TN",2020-03-12,-0.9
"1770","TN",2020-03-11,-2.1
"1771","TN",2020-03-10,-2.2
"1772","TN",2020-03-09,-0.4
"1773","TN",2020-03-08,6.6
"1774","TN",2020-03-07,7.6
"1775","TN",2020-03-06,-1.6
"1776","TN",2020-03-05,-1.9
"1777","TN",2020-03-04,NA
"1778","TN",2020-03-03,NA
"1779","TN",2020-03-02,NA
"1780","TN",2020-03-01,NA
"1781","TX",2020-04-17,-38.36704557
"1782","TX",2020-04-16,-36.0337818
"1783","TX",2020-04-15,-32.90270308
"1784","TX",2020-04-14,-36.26979535
"1785","TX",2020-04-13,-37.82380179
"1786","TX",2020-04-12,-54.79824257
"1787","TX",2020-04-11,-48.93157735
"1788","TX",2020-04-10,-40.18345195
"1789","TX",2020-04-09,-34.40790942
"1790","TX",2020-04-08,-30.04368302
"1791","TX",2020-04-07,-32.39065075
"1792","TX",2020-04-06,-36.55507543
"1793","TX",2020-04-05,-50.57092473
"1794","TX",2020-04-04,-45.34084887
"1795","TX",2020-04-03,-39.39686885
"1796","TX",2020-04-02,-36.64628283
"1797","TX",2020-04-01,-29.37832189
"1798","TX",2020-03-31,-32.18942556
"1799","TX",2020-03-30,-35.75702754
"1800","TX",2020-03-29,-46.89863667
"1801","TX",2020-03-28,-44.51772406
"1802","TX",2020-03-27,-37.06681631
"1803","TX",2020-03-26,-33.30280265
"1804","TX",2020-03-25,-27.2
"1805","TX",2020-03-24,-21.7
"1806","TX",2020-03-23,-23
"1807","TX",2020-03-22,-39.6
"1808","TX",2020-03-21,-34.6
"1809","TX",2020-03-20,-24.6
"1810","TX",2020-03-19,-17.1
"1811","TX",2020-03-18,-10.8
"1812","TX",2020-03-17,-7.8
"1813","TX",2020-03-16,-4
"1814","TX",2020-03-15,-9.3
"1815","TX",2020-03-14,-4.2
"1816","TX",2020-03-13,-4.6
"1817","TX",2020-03-12,0.8
"1818","TX",2020-03-11,4.2
"1819","TX",2020-03-10,3.2
"1820","TX",2020-03-09,0.9
"1821","TX",2020-03-08,-2.8
"1822","TX",2020-03-07,2.9
"1823","TX",2020-03-06,0.2
"1824","TX",2020-03-05,-3.2
"1825","TX",2020-03-04,-7.4
"1826","TX",2020-03-03,-0.7
"1827","TX",2020-03-02,0
"1828","TX",2020-03-01,-1.7
"1829","US",2020-04-17,-39.30010505
"1830","US",2020-04-16,-38.62988514
"1831","US",2020-04-15,-37.77187496
"1832","US",2020-04-14,-38.55979622
"1833","US",2020-04-13,-42.51571622
"1834","US",2020-04-12,-56.16536241
"1835","US",2020-04-11,-45.87299427
"1836","US",2020-04-10,-43.11421341
"1837","US",2020-04-09,-40.17044113
"1838","US",2020-04-08,-38.83817554
"1839","US",2020-04-07,-38.9602593
"1840","US",2020-04-06,-39.99555688
"1841","US",2020-04-05,-50.36955579
"1842","US",2020-04-04,-48.01490832
"1843","US",2020-04-03,-42.13491717
"1844","US",2020-04-02,-40.58907217
"1845","US",2020-04-01,-38.31645241
"1846","US",2020-03-31,-37.5431682
"1847","US",2020-03-30,-36.30957589
"1848","US",2020-03-29,-44.8965699
"1849","US",2020-03-28,-44.89508073
"1850","US",2020-03-27,-39.52485602
"1851","US",2020-03-26,-37.28427909
"1852","US",2020-03-25,-35.1
"1853","US",2020-03-24,-33.5
"1854","US",2020-03-23,-30.2
"1855","US",2020-03-22,-39.2
"1856","US",2020-03-21,-33.9
"1857","US",2020-03-20,-27.2
"1858","US",2020-03-19,-24.1
"1859","US",2020-03-18,-19
"1860","US",2020-03-17,-14.7
"1861","US",2020-03-16,-9
"1862","US",2020-03-15,-12.9
"1863","US",2020-03-14,-11.2
"1864","US",2020-03-13,-5.8
"1865","US",2020-03-12,-1.9
"1866","US",2020-03-11,-0.1
"1867","US",2020-03-10,0.2
"1868","US",2020-03-09,0.3
"1869","US",2020-03-08,0.6
"1870","US",2020-03-07,1.5
"1871","US",2020-03-06,-0.6
"1872","US",2020-03-05,-0.9
"1873","US",2020-03-04,0.6
"1874","US",2020-03-03,-0.2
"1875","US",2020-03-02,1.9
"1876","US",2020-03-01,7
"1877","VA",2020-04-17,-34.96994137
"1878","VA",2020-04-16,-40.66851809
"1879","VA",2020-04-15,-45.06985658
"1880","VA",2020-04-14,-39.52675085
"1881","VA",2020-04-13,-50.75740972
"1882","VA",2020-04-11,-42.14806489
"1883","VA",2020-04-10,-41.71835968
"1884","VA",2020-04-09,-43.25414927
"1885","VA",2020-04-08,-45.07149922
"1886","VA",2020-04-07,-43.16648019
"1887","VA",2020-04-06,-44.71836192
"1888","VA",2020-04-05,-46.28814322
"1889","VA",2020-04-04,-47.54805426
"1890","VA",2020-04-03,-40.51728743
"1891","VA",2020-04-02,-45.0681046
"1892","VA",2020-04-01,-48.10562746
"1893","VA",2020-03-31,-45.4257164
"1894","VA",2020-03-30,-39.95805626
"1895","VA",2020-03-29,-39.50125254
"1896","VA",2020-03-28,-44.82688457
"1897","VA",2020-03-27,-39.44093702
"1898","VA",2020-03-26,-40.73464768
"1899","VA",2020-03-25,-48.2
"1900","VA",2020-03-24,-38
"1901","VA",2020-03-23,-41.9
"1902","VA",2020-03-22,-41.9
"1903","VA",2020-03-21,-45.7
"1904","VA",2020-03-20,-30.1
"1905","VA",2020-03-19,-31.2
"1906","VA",2020-03-18,-31.1
"1907","VA",2020-03-17,-26.1
"1908","VA",2020-03-16,-21
"1909","VA",2020-03-15,-26.5
"1910","VA",2020-03-14,-17.9
"1911","VA",2020-03-13,-7.8
"1912","VA",2020-03-12,-6.5
"1913","VA",2020-03-11,-6.9
"1914","VA",2020-03-10,NA
"1915","VA",2020-03-09,-2.3
"1916","VA",2020-03-08,NA
"1917","VA",2020-03-07,-7.5
"1918","VA",2020-03-06,-10.7
"1919","VA",2020-03-05,-5.8
"1920","VA",2020-03-04,NA
"1921","VA",2020-03-03,NA
"1922","VA",2020-03-02,NA
"1923","VA",2020-03-01,NA
"1924","VT",2020-04-17,-53.32516778
"1925","VT",2020-04-16,-48.88049202
"1926","VT",2020-04-15,-47.06040613
"1927","VT",2020-04-14,-48.31261077
"1928","VT",2020-04-13,-55.41935937
"1929","VT",2020-04-12,-59.3334471
"1930","VT",2020-04-11,-53.64290521
"1931","VT",2020-04-10,-55.36014581
"1932","VT",2020-04-09,-53.96503808
"1933","VT",2020-04-08,-48.17949147
"1934","VT",2020-04-07,-44.03842477
"1935","VT",2020-04-06,-42.21107971
"1936","VT",2020-04-05,-57.60415324
"1937","VT",2020-04-04,-55.19099013
"1938","VT",2020-04-03,-53.97456833
"1939","VT",2020-04-02,-53.45928655
"1940","VT",2020-04-01,-46.47113435
"1941","VT",2020-03-31,-49.65800663
"1942","VT",2020-03-30,-56.24033626
"1943","VT",2020-03-29,-65.69862143
"1944","VT",2020-03-28,-56.89142511
"1945","VT",2020-03-27,-54.11445796
"1946","VT",2020-03-26,-51.95037593
"1947","VT",2020-03-25,-44.5
"1948","VT",2020-03-24,-43.1
"1949","VT",2020-03-23,-48.5
"1950","VT",2020-03-22,-46.8
"1951","VT",2020-03-21,-45
"1952","VT",2020-03-20,-42.9
"1953","VT",2020-03-19,-39
"1954","VT",2020-03-18,-30
"1955","VT",2020-03-17,-28
"1956","VT",2020-03-16,-17.1
"1957","VT",2020-03-15,-13.5
"1958","VT",2020-03-14,-13.4
"1959","VT",2020-03-13,-10.2
"1960","VT",2020-03-12,-2.4
"1961","VT",2020-03-11,-1.8
"1962","VT",2020-03-10,-3.2
"1963","VT",2020-03-09,1.7
"1964","VT",2020-03-08,9.1
"1965","VT",2020-03-07,12.5
"1966","VT",2020-03-06,4.1
"1967","VT",2020-03-05,2.3
"1968","VT",2020-03-04,NA
"1969","VT",2020-03-03,NA
"1970","VT",2020-03-02,NA
"1971","VT",2020-03-01,NA
"1972","WA",2020-04-17,-35.53034152
"1973","WA",2020-04-16,-30.98514929
"1974","WA",2020-04-15,-31.68552268
"1975","WA",2020-04-14,-34.31590801
"1976","WA",2020-04-13,-35.19571736
"1977","WA",2020-04-12,-52.04687152
"1978","WA",2020-04-11,-46.90329548
"1979","WA",2020-04-10,-41.83967256
"1980","WA",2020-04-09,-37.18306982
"1981","WA",2020-04-08,-34.71542104
"1982","WA",2020-04-07,-37.13136377
"1983","WA",2020-04-06,-38.71645199
"1984","WA",2020-04-05,-55.55115305
"1985","WA",2020-04-04,-51.76706227
"1986","WA",2020-04-03,-45.96747151
"1987","WA",2020-04-02,-43.41370283
"1988","WA",2020-04-01,-39.5878501
"1989","WA",2020-03-31,-36.47038269
"1990","WA",2020-03-30,-39.34879832
"1991","WA",2020-03-29,-53.56079283
"1992","WA",2020-03-28,-51.51756668
"1993","WA",2020-03-27,-45.37479479
"1994","WA",2020-03-26,-40.08465115
"1995","WA",2020-03-25,-32.5
"1996","WA",2020-03-24,-26.4
"1997","WA",2020-03-23,-24.2
"1998","WA",2020-03-22,-32.5
"1999","WA",2020-03-21,-23.2
"2000","WA",2020-03-20,-21.3
"2001","WA",2020-03-19,-17.3
"2002","WA",2020-03-18,-12.9
"2003","WA",2020-03-17,-9.5
"2004","WA",2020-03-16,-5.8
"2005","WA",2020-03-15,-18.9
"2006","WA",2020-03-14,-26
"2007","WA",2020-03-13,-13.1
"2008","WA",2020-03-12,-2.3
"2009","WA",2020-03-11,1.7
"2010","WA",2020-03-10,3.5
"2011","WA",2020-03-09,2.5
"2012","WA",2020-03-08,-3.8
"2013","WA",2020-03-07,-4.7
"2014","WA",2020-03-06,-2
"2015","WA",2020-03-05,0.7
